GenderSelect,Country,Age,EmployerIndustry,Gender Counts,,Age Counts,,Industry Counts,
Female,India,27,Other,,,,,,
Male,South Korea,40,,,,,,,
Male,United Kingdom,25,,,,,,,
Female,United Kingdom,28,Pharmaceutical,,,,,,
Male,Pakistan,23,,,,,,,
Male,People 's Republic of China,28,,,,,,,
Male,Singapore,38,Technology,,,,,,
Male,Russia,28,,,,,,,
Male,Portugal,60,Academic,,,,,,
Male,Belarus,31,Financial,,,,,,
Male,Other,35,,,,,,,
Male,South Africa,40,Mix of fields,,,,,,
Female,India,22,,,,,,,
Male,Spain,30,Technology,,,,,,
Male,Norway,46,Other,,,,,,
Male,India,35,Other,,,,,,
Male,Germany,22,,,,,,,
Male,India,28,,,,,,,
A different identity,,NA,,,,,,,
Female,Malaysia,22,,,,,,,
Female,Australia,77,,,,,,,
Male,France,27,Academic,,,,,,
Male,India,28,Internet-based,,,,,,
,,NA,,,,,,,
Male,United States,53,,,,,,,
Male,United States,28,,,,,,,
Male,India,26,Hospitality/Entertainment/Sports,,,,,,
Male,Indonesia,25,Technology,,,,,,
Male,Israel,42,Financial,,,,,,
Male,Other,20,Technology,,,,,,
Male,Australia,39,Other,,,,,,
Female,India,21,,,,,,,
Male,Poland,33,,,,,,,
Male,Denmark,39,Academic,,,,,,
Female,India,20,,,,,,,
Male,Russia,31,Mix of fields,,,,,,
Male,United Kingdom,60,Government,,,,,,
Male,Italy,53,Mix of fields,,,,,,
Female,Turkey,21,,,,,,,
Male,Belarus,26,Technology,,,,,,
Male,Russia,31,Mix of fields,,,,,,
Male,Germany,42,Internet-based,,,,,,
Male,India,25,,,,,,,
Male,Finland,53,Academic,,,,,,
Male,India,52,Manufacturing,,,,,,
Female,Other,26,Technology,,,,,,
Male,Indonesia,34,Technology,,,,,,
Male,Australia,25,Internet-based,,,,,,
Male,South Africa,35,,,,,,,
Male,Taiwan,22,,,,,,,
Male,Hungary,63,,,,,,,
Female,,33,Internet-based,,,,,,
Male,India,27,Financial,,,,,,
Male,India,28,Technology,,,,,,
Male,Germany,27,Other,,,,,,
Female,Russia,43,,,,,,,
Male,India,22,,,,,,,
Male,India,20,,,,,,,
Male,Netherlands,47,Government,,,,,,
Male,Philippines,26,Technology,,,,,,
Male,Denmark,31,,,,,,,
Female,Taiwan,25,,,,,,,
Female,India,24,,,,,,,
Male,France,34,Financial,,,,,,
Male,India,32,Financial,,,,,,
Male,People 's Republic of China,29,,,,,,,
Male,Poland,35,Financial,,,,,,
Male,Belgium,33,Academic,,,,,,
Male,United States,50,Technology,,,,,,
Male,Germany,41,,,,,,,
Male,Norway,34,Other,,,,,,
Female,United Kingdom,34,CRM/Marketing,,,,,,
Male,Other,44,,,,,,,
Female,People 's Republic of China,23,,,,,,,
Male,Germany,25,,,,,,,
Male,Russia,25,Technology,,,,,,
Female,Poland,33,Academic,,,,,,
Male,South Africa,33,Manufacturing,,,,,,
Male,Russia,23,Retail,,,,,,
Male,Spain,54,Academic,,,,,,
Male,Turkey,28,Technology,,,,,,
Male,Russia,40,Manufacturing,,,,,,
Male,Denmark,26,Internet-based,,,,,,
Male,Ukraine,22,,,,,,,
Male,United Kingdom,33,,,,,,,
Male,People 's Republic of China,29,,,,,,,
Male,Netherlands,54,Manufacturing,,,,,,
Male,United States,22,,,,,,,
Male,Russia,30,Financial,,,,,,
Female,Russia,24,,,,,,,
Female,Romania,28,Telecommunications,,,,,,
Male,India,25,,,,,,,
Male,France,63,Technology,,,,,,
Male,Finland,31,Mix of fields,,,,,,
,India,29,Financial,,,,,,
A different identity,Other,23,Internet-based,,,,,,
Male,India,23,Technology,,,,,,
Male,Kenya,26,Manufacturing,,,,,,
Female,India,27,Mix of fields,,,,,,
Male,Germany,30,,,,,,,
Male,Germany,33,Financial,,,,,,
Male,Spain,32,CRM/Marketing,,,,,,
Male,Russia,24,,,,,,,
Male,Japan,40,Technology,,,,,,
Male,Other,31,Other,,,,,,
Male,Nigeria,33,,,,,,,
Male,Singapore,55,Government,,,,,,
Male,Republic of China,21,,,,,,,
Male,Other,50,Academic,,,,,,
Male,India,41,Mix of fields,,,,,,
Male,South Korea,27,,,,,,,
Male,Pakistan,21,,,,,,,
Male,Australia,67,,,,,,,
Female,Spain,43,Other,,,,,,
Male,Belarus,22,,,,,,,
Male,Greece,40,,,,,,,
Male,Germany,27,Mix of fields,,,,,,
Male,Australia,53,Government,,,,,,
Male,United Kingdom,30,Technology,,,,,,
Male,India,26,Technology,,,,,,
Male,Other,40,Academic,,,,,,
Male,Australia,NA,Financial,,,,,,
Male,United States,29,Mix of fields,,,,,,
Male,Iran,36,Academic,,,,,,
Male,Other,26,Technology,,,,,,
Male,India,55,Academic,,,,,,
Male,India,38,Retail,,,,,,
Male,Hungary,54,Academic,,,,,,
Male,Germany,51,Academic,,,,,,
Male,South Africa,36,Academic,,,,,,
Male,India,27,,,,,,,
Male,India,22,,,,,,,
Male,Spain,27,Financial,,,,,,
Male,India,35,CRM/Marketing,,,,,,
Female,United Kingdom,29,Mix of fields,,,,,,
Female,Ukraine,29,,,,,,,
Male,People 's Republic of China,26,,,,,,,
Male,Romania,32,Mix of fields,,,,,,
Male,United Kingdom,24,,,,,,,
Male,Germany,26,Government,,,,,,
A different identity,United Kingdom,40,Academic,,,,,,
Male,France,29,Other,,,,,,
Male,Other,43,,,,,,,
Male,Russia,21,,,,,,,
Male,Other,28,Government,,,,,,
Male,Japan,52,Academic,,,,,,
Male,India,25,Mix of fields,,,,,,
Male,Iran,25,,,,,,,
Male,Poland,24,,,,,,,
Female,Sweden,31,Technology,,,,,,
Male,United Kingdom,NA,Technology,,,,,,
Male,Other,39,,,,,,,
Male,Belgium,26,Academic,,,,,,
Male,United States,30,Manufacturing,,,,,,
Male,Japan,50,Manufacturing,,,,,,
Male,Germany,31,Technology,,,,,,
Male,France,52,Academic,,,,,,
Male,United States,32,Technology,,,,,,
Male,Italy,30,Mix of fields,,,,,,
Male,United Kingdom,46,Telecommunications,,,,,,
Male,France,32,,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Singapore,100,Mix of fields,,,,,,
Male,Sweden,47,Telecommunications,,,,,,
Male,India,26,Other,,,,,,
Male,Czech Republic,25,Internet-based,,,,,,
Male,India,44,Technology,,,,,,
Male,India,22,Technology,,,,,,
Male,Ireland,33,Internet-based,,,,,,
Male,Other,32,Technology,,,,,,
Male,Netherlands,52,Government,,,,,,
Male,Italy,36,Academic,,,,,,
Male,Canada,48,Technology,,,,,,
Male,India,26,Technology,,,,,,
Male,Greece,22,,,,,,,
Female,India,20,,,,,,,
Male,Russia,34,Technology,,,,,,
Male,Australia,50,Other,,,,,,
Male,South Africa,54,Technology,,,,,,
Male,United Kingdom,38,Financial,,,,,,
Male,Turkey,43,Telecommunications,,,,,,
Male,India,24,Internet-based,,,,,,
Male,United States,53,Manufacturing,,,,,,
Male,South Africa,30,,,,,,,
Male,Poland,31,Mix of fields,,,,,,
Male,,NA,,,,,,,
Male,Spain,46,Academic,,,,,,
Male,United Kingdom,40,Financial,,,,,,
Male,India,24,,,,,,,
Male,India,24,,,,,,,
Male,Germany,35,Mix of fields,,,,,,
Female,Germany,22,Retail,,,,,,
Male,People 's Republic of China,26,,,,,,,
Male,India,44,Technology,,,,,,
Male,India,29,Other,,,,,,
Male,Australia,59,,,,,,,
Male,Italy,24,Technology,,,,,,
Male,India,39,Technology,,,,,,
Male,Ukraine,25,Technology,,,,,,
Male,Other,29,,,,,,,
Female,Brazil,19,Technology,,,,,,
Male,Israel,31,Academic,,,,,,
Female,Germany,35,Hospitality/Entertainment/Sports,,,,,,
Female,Japan,31,,,,,,,
Male,People 's Republic of China,22,Academic,,,,,,
Female,Other,31,Technology,,,,,,
Male,Switzerland,58,Technology,,,,,,
Male,United States,36,Military/Security,,,,,,
Male,Taiwan,21,,,,,,,
Male,Germany,28,,,,,,,
Male,Germany,27,,,,,,,
Male,Brazil,29,,,,,,,
Male,Nigeria,40,Academic,,,,,,
Male,Chile,21,,,,,,,
Male,United States,57,,,,,,,
Male,United States,24,,,,,,,
Male,United Kingdom,21,,,,,,,
Male,Sweden,50,Pharmaceutical,,,,,,
Male,India,21,,,,,,,
Male,United States,55,Financial,,,,,,
Male,Hungary,31,Academic,,,,,,
Male,Czech Republic,36,Telecommunications,,,,,,
Male,Spain,48,Other,,,,,,
Male,United States,33,Other,,,,,,
Male,India,28,Technology,,,,,,
Female,Philippines,19,,,,,,,
Male,Germany,41,CRM/Marketing,,,,,,
Male,India,23,Other,,,,,,
Male,Portugal,37,Academic,,,,,,
Male,Brazil,47,Government,,,,,,
Male,Other,21,Academic,,,,,,
Male,India,20,,,,,,,
Male,Poland,26,Other,,,,,,
Male,Other,28,Mix of fields,,,,,,
Male,Other,26,Academic,,,,,,
Male,India,60,Academic,,,,,,
Male,United Kingdom,41,Financial,,,,,,
Male,Canada,NA,,,,,,,
Male,Other,25,,,,,,,
Male,India,45,Internet-based,,,,,,
Male,Australia,32,,,,,,,
Male,United Kingdom,57,Other,,,,,,
Male,Brazil,52,Academic,,,,,,
Male,India,20,Technology,,,,,,
Male,France,49,Academic,,,,,,
Male,France,32,Other,,,,,,
Male,India,52,,,,,,,
Female,France,26,Telecommunications,,,,,,
Male,Brazil,38,Other,,,,,,
Male,India,25,Technology,,,,,,
Male,India,25,Other,,,,,,
Male,Canada,25,Academic,,,,,,
Male,Other,20,,,,,,,
Male,United States,45,Pharmaceutical,,,,,,
Female,Other,27,,,,,,,
Male,United Kingdom,36,Retail,,,,,,
A different identity,Other,33,,,,,,,
Male,Greece,35,Technology,,,,,,
Male,United States,23,Other,,,,,,
Male,Germany,32,,,,,,,
Female,United Kingdom,26,Technology,,,,,,
Male,India,40,Academic,,,,,,
Male,United States,32,,,,,,,
Male,United States,67,Academic,,,,,,
Male,Denmark,30,Internet-based,,,,,,
Male,Switzerland,25,Internet-based,,,,,,
Male,Canada,53,,,,,,,
Male,United States,50,,,,,,,
Male,Japan,25,,,,,,,
Male,India,20,,,,,,,
Male,Pakistan,32,Government,,,,,,
Male,India,32,,,,,,,
Male,United Kingdom,26,,,,,,,
Female,Other,31,Financial,,,,,,
Male,Spain,50,,,,,,,
Male,Pakistan,21,,,,,,,
Male,United States,26,Technology,,,,,,
Male,Taiwan,22,Technology,,,,,,
Male,Other,NA,,,,,,,
Male,Other,51,Other,,,,,,
Male,Japan,43,,,,,,,
Male,New Zealand,40,Hospitality/Entertainment/Sports,,,,,,
Female,Italy,26,,,,,,,
Male,United States,46,Manufacturing,,,,,,
Male,United Kingdom,32,CRM/Marketing,,,,,,
Male,Other,31,Government,,,,,,
Male,Canada,33,Retail,,,,,,
Male,India,29,Internet-based,,,,,,
Female,United States,27,Academic,,,,,,
Male,Portugal,29,,,,,,,
Male,Greece,31,Academic,,,,,,
Male,Russia,30,,,,,,,
Male,United States,27,Retail,,,,,,
Male,United States,40,Academic,,,,,,
Male,Chile,41,Financial,,,,,,
Male,United States,51,Telecommunications,,,,,,
Male,United States,61,,,,,,,
Male,Taiwan,26,,,,,,,
Male,United States,35,Other,,,,,,
Male,Iran,27,,,,,,,
Male,United States,35,,,,,,,
Male,United States,37,Government,,,,,,
Male,United States,38,Hospitality/Entertainment/Sports,,,,,,
Female,Russia,30,Internet-based,,,,,,
Male,Israel,39,Telecommunications,,,,,,
Male,United States,33,Other,,,,,,
Male,India,37,Telecommunications,,,,,,
Male,United States,29,Government,,,,,,
Male,Brazil,28,Technology,,,,,,
Male,United States,65,,,,,,,
Male,People 's Republic of China,23,,,,,,,
Male,United States,37,Academic,,,,,,
Male,Ukraine,30,,,,,,,
Male,Other,41,Internet-based,,,,,,
Male,Turkey,37,Academic,,,,,,
Male,United States,53,,,,,,,
Male,India,21,,,,,,,
Male,Canada,66,,,,,,,
Male,Iran,33,Telecommunications,,,,,,
Male,Canada,50,Other,,,,,,
Male,India,36,,,,,,,
Male,United States,45,Technology,,,,,,
Male,India,22,Academic,,,,,,
Male,Germany,36,Technology,,,,,,
Male,South Africa,34,Insurance,,,,,,
Male,Poland,37,Mix of fields,,,,,,
Male,United States,23,,,,,,,
Female,Ukraine,34,,,,,,,
Female,United States,NA,Insurance,,,,,,
Male,United States,51,,,,,,,
Male,United Kingdom,46,Academic,,,,,,
Male,Spain,23,,,,,,,
Male,Other,43,Mix of fields,,,,,,
Male,India,21,,,,,,,
Female,Ireland,34,Financial,,,,,,
Male,India,43,,,,,,,
Male,United States,26,Academic,,,,,,
,United States,55,,,,,,,
Male,Italy,40,Other,,,,,,
Female,Other,22,,,,,,,
Male,United States,30,Internet-based,,,,,,
Male,Australia,35,Financial,,,,,,
Male,Portugal,31,,,,,,,
Female,France,NA,,,,,,,
Male,Brazil,29,Retail,,,,,,
Male,Iran,34,Financial,,,,,,
Female,France,27,,,,,,,
Male,India,32,Technology,,,,,,
Female,United States,42,Other,,,,,,
Male,United States,35,Manufacturing,,,,,,
Male,United States,29,Other,,,,,,
Male,United States,32,Technology,,,,,,
Male,South Korea,26,Academic,,,,,,
Male,United States,63,,,,,,,
Male,Poland,37,Academic,,,,,,
Male,United States,46,,,,,,,
Female,Other,22,,,,,,,
Male,India,21,,,,,,,
Male,Brazil,22,Technology,,,,,,
Male,India,21,,,,,,,
Male,Russia,22,Manufacturing,,,,,,
Male,United States,NA,,,,,,,
Male,United States,31,Technology,,,,,,
Male,Russia,39,,,,,,,
Female,United States,26,,,,,,,
Female,United States,22,,,,,,,
,,NA,,,,,,,
Male,United States,35,Technology,,,,,,
Male,Canada,27,,,,,,,
Male,India,24,CRM/Marketing,,,,,,
Male,Spain,47,CRM/Marketing,,,,,,
Male,Belarus,21,,,,,,,
Male,Spain,32,CRM/Marketing,,,,,,
Male,People 's Republic of China,29,Telecommunications,,,,,,
Female,United States,37,Government,,,,,,
Female,Brazil,25,,,,,,,
Male,United States,47,,,,,,,
Female,Other,25,Financial,,,,,,
Male,Hungary,35,,,,,,,
Male,Argentina,43,Other,,,,,,
Female,Portugal,52,Academic,,,,,,
Female,Brazil,37,,,,,,,
Male,Canada,43,Manufacturing,,,,,,
Male,United States,43,Internet-based,,,,,,
Male,United States,23,Insurance,,,,,,
Male,Japan,27,Manufacturing,,,,,,
Male,Spain,53,,,,,,,
Male,United States,34,Technology,,,,,,
Male,Other,29,,,,,,,
Male,United States,67,Mix of fields,,,,,,
Male,Spain,40,Insurance,,,,,,
Male,India,36,Retail,,,,,,
Male,United States,58,,,,,,,
Male,Japan,24,,,,,,,
Male,People 's Republic of China,22,Mix of fields,,,,,,
Male,Brazil,25,,,,,,,
Male,United States,40,Military/Security,,,,,,
Male,United States,51,,,,,,,
Male,United States,27,Academic,,,,,,
Male,United States,63,Academic,,,,,,
Male,United States,30,,,,,,,
Male,United Kingdom,24,Mix of fields,,,,,,
Male,United States,50,Insurance,,,,,,
Male,Colombia,31,Telecommunications,,,,,,
Male,United States,23,,,,,,,
Male,United States,23,,,,,,,
Male,United States,35,Technology,,,,,,
Female,Mexico,34,Academic,,,,,,
Female,Germany,NA,Mix of fields,,,,,,
Male,Iran,30,Other,,,,,,
Male,India,19,,,,,,,
Female,Canada,53,,,,,,,
Male,Brazil,42,Financial,,,,,,
Female,Colombia,24,Mix of fields,,,,,,
Male,Other,32,,,,,,,
Male,United States,28,,,,,,,
Female,United States,28,Mix of fields,,,,,,
Female,United States,31,Academic,,,,,,
Male,Other,47,Telecommunications,,,,,,
Male,Japan,23,,,,,,,
Female,France,45,Other,,,,,,
Male,United States,26,Hospitality/Entertainment/Sports,,,,,,
Male,Other,25,Non-profit,,,,,,
Male,United States,26,Financial,,,,,,
Male,Germany,31,,,,,,,
Male,India,34,Financial,,,,,,
Female,Other,27,,,,,,,
Female,United States,22,,,,,,,
Male,India,21,Financial,,,,,,
Male,United States,31,CRM/Marketing,,,,,,
Male,Israel,31,,,,,,,
Female,United States,23,,,,,,,
Female,United States,42,,,,,,,
Male,United States,35,,,,,,,
Male,United States,38,Other,,,,,,
Male,Brazil,45,Insurance,,,,,,
Male,Mexico,31,Technology,,,,,,
Male,Brazil,24,Hospitality/Entertainment/Sports,,,,,,
Male,Brazil,37,Government,,,,,,
Male,United States,27,,,,,,,
Male,United States,32,Financial,,,,,,
Male,United States,26,Pharmaceutical,,,,,,
Male,Russia,26,,,,,,,
Male,Italy,42,Financial,,,,,,
Male,United States,30,Financial,,,,,,
Male,Norway,34,Mix of fields,,,,,,
Male,United States,40,,,,,,,
Male,Mexico,36,Telecommunications,,,,,,
Female,United States,28,,,,,,,
Male,United States,36,Academic,,,,,,
Male,United States,25,,,,,,,
Male,Russia,21,,,,,,,
Male,United States,50,Technology,,,,,,
Male,United States,32,CRM/Marketing,,,,,,
Male,India,32,Technology,,,,,,
Female,Poland,27,Manufacturing,,,,,,
Male,United States,46,Manufacturing,,,,,,
Male,Netherlands,52,Non-profit,,,,,,
Male,India,23,CRM/Marketing,,,,,,
Male,United Kingdom,36,CRM/Marketing,,,,,,
Female,United States,50,Manufacturing,,,,,,
Male,United States,33,CRM/Marketing,,,,,,
Male,Other,22,Technology,,,,,,
Male,Brazil,51,Government,,,,,,
Male,Denmark,28,Financial,,,,,,
Male,United States,29,Technology,,,,,,
Male,United States,26,Technology,,,,,,
Male,United States,20,,,,,,,
Female,India,34,Academic,,,,,,
Male,United States,28,Academic,,,,,,
Male,France,27,Academic,,,,,,
Female,United States,NA,,,,,,,
Male,United States,37,,,,,,,
Female,United States,18,,,,,,,
Male,France,80,CRM/Marketing,,,,,,
Male,Pakistan,23,,,,,,,
Male,United States,23,,,,,,,
Male,United States,53,Government,,,,,,
Male,Mexico,48,Technology,,,,,,
Male,India,22,,,,,,,
Male,Brazil,32,Government,,,,,,
Male,Switzerland,32,Technology,,,,,,
Male,India,20,,,,,,,
Male,Egypt,38,Academic,,,,,,
Male,Canada,46,,,,,,,
Male,Italy,35,CRM/Marketing,,,,,,
Male,United States,29,Financial,,,,,,
Male,United States,52,Technology,,,,,,
Female,France,22,Mix of fields,,,,,,
Male,,NA,Academic,,,,,,
Male,United States,52,,,,,,,
Male,India,21,,,,,,,
Male,France,27,Government,,,,,,
Male,United States,26,Academic,,,,,,
Male,Canada,29,,,,,,,
Male,United States,71,Mix of fields,,,,,,
Male,United States,56,,,,,,,
Male,Brazil,36,Other,,,,,,
Female,United Kingdom,32,,,,,,,
Male,Egypt,49,Academic,,,,,,
Male,Russia,50,Telecommunications,,,,,,
Female,United States,42,Other,,,,,,
Male,Canada,36,Technology,,,,,,
Male,Spain,46,Non-profit,,,,,,
Female,United States,31,,,,,,,
Male,Russia,24,Financial,,,,,,
Female,United States,43,,,,,,,
Male,France,NA,,,,,,,
Male,United States,27,Technology,,,,,,
Male,United States,47,Technology,,,,,,
Male,New Zealand,65,Government,,,,,,
Male,Colombia,30,,,,,,,
Male,Germany,33,Internet-based,,,,,,
Male,Australia,27,CRM/Marketing,,,,,,
Male,United States,20,,,,,,,
Male,United States,24,,,,,,,
Male,South Korea,43,Manufacturing,,,,,,
Male,Australia,30,Financial,,,,,,
Male,India,19,,,,,,,
Male,United States,29,Financial,,,,,,
Male,United States,56,Other,,,,,,
Male,Egypt,21,,,,,,,
Male,Germany,24,Other,,,,,,
Male,United States,61,Other,,,,,,
Female,Russia,25,Technology,,,,,,
Male,United States,59,Financial,,,,,,
Male,United States,46,Telecommunications,,,,,,
Male,Other,39,Financial,,,,,,
Male,United States,25,Internet-based,,,,,,
Male,United States,42,,,,,,,
Male,Australia,30,,,,,,,
Male,Brazil,25,,,,,,,
Male,United States,43,Technology,,,,,,
Male,United States,34,Financial,,,,,,
Male,Canada,49,Technology,,,,,,
Male,United States,50,Retail,,,,,,
Male,Other,24,,,,,,,
Male,Japan,36,CRM/Marketing,,,,,,
Male,Australia,55,Government,,,,,,
Male,New Zealand,40,Hospitality/Entertainment/Sports,,,,,,
Male,India,19,,,,,,,
Male,Other,40,Academic,,,,,,
Male,United States,26,Academic,,,,,,
Male,Taiwan,41,,,,,,,
Female,United Kingdom,46,Government,,,,,,
Male,United States,35,Technology,,,,,,
Female,United States,26,,,,,,,
Male,United States,35,Government,,,,,,
Male,Colombia,29,Other,,,,,,
Female,United States,38,Technology,,,,,,
Male,Taiwan,22,Technology,,,,,,
Female,United States,41,CRM/Marketing,,,,,,
Male,United States,33,,,,,,,
Male,United Kingdom,22,,,,,,,
Female,Canada,23,Academic,,,,,,
Male,Colombia,44,,,,,,,
Male,United States,17,,,,,,,
Female,Philippines,20,,,,,,,
Male,United States,32,Telecommunications,,,,,,
Male,Other,24,Financial,,,,,,
Male,Colombia,44,Academic,,,,,,
Male,People 's Republic of China,28,Technology,,,,,,
Male,United States,25,Academic,,,,,,
Male,United States,21,Insurance,,,,,,
Male,Philippines,26,Other,,,,,,
Male,United States,33,Technology,,,,,,
Male,Australia,30,Financial,,,,,,
Female,United States,25,,,,,,,
Male,Russia,27,,,,,,,
Male,United States,32,Technology,,,,,,
Male,India,22,Technology,,,,,,
Male,Other,38,Academic,,,,,,
Male,United States,57,Technology,,,,,,
Male,Australia,74,Other,,,,,,
Male,United States,NA,Mix of fields,,,,,,
Male,United States,25,,,,,,,
Male,Other,24,,,,,,,
Female,United States,37,Academic,,,,,,
,United States,NA,,,,,,,
Male,Taiwan,22,Academic,,,,,,
Male,Colombia,23,,,,,,,
Male,Singapore,31,Manufacturing,,,,,,
Male,United States,26,Technology,,,,,,
Female,,23,,,,,,,
Male,United States,35,Telecommunications,,,,,,
Male,India,30,,,,,,,
Male,United States,69,,,,,,,
Male,United States,25,Internet-based,,,,,,
Male,Japan,40,Manufacturing,,,,,,
Male,United States,24,,,,,,,
Male,South Korea,22,,,,,,,
Male,People 's Republic of China,25,,,,,,,
Male,Japan,35,,,,,,,
Male,Mexico,39,Academic,,,,,,
Male,India,22,,,,,,,
Female,India,21,,,,,,,
Male,United States,42,Mix of fields,,,,,,
Male,United States,21,,,,,,,
Male,India,NA,,,,,,,
Male,South Korea,28,,,,,,,
Male,Brazil,33,Financial,,,,,,
Male,Iran,25,Financial,,,,,,
Male,Australia,33,Government,,,,,,
Male,France,37,Manufacturing,,,,,,
Male,People 's Republic of China,26,,,,,,,
Male,United States,53,Internet-based,,,,,,
Male,Singapore,45,Academic,,,,,,
Male,Indonesia,22,,,,,,,
A different identity,India,28,CRM/Marketing,,,,,,
Female,United States,25,Academic,,,,,,
Male,United States,32,Academic,,,,,,
Male,Iran,27,,,,,,,
Male,United States,43,,,,,,,
Male,United States,52,Internet-based,,,,,,
Male,New Zealand,28,Telecommunications,,,,,,
Male,Iran,23,,,,,,,
Male,Other,36,Government,,,,,,
Male,Indonesia,31,Financial,,,,,,
Male,People 's Republic of China,36,CRM/Marketing,,,,,,
Male,United States,28,Insurance,,,,,,
Male,Ukraine,27,,,,,,,
Female,United States,23,Hospitality/Entertainment/Sports,,,,,,
Female,United States,53,,,,,,,
Male,India,33,Other,,,,,,
Male,Germany,32,Retail,,,,,,
,,NA,,,,,,,
Male,India,22,Manufacturing,,,,,,
Female,United States,30,Other,,,,,,
"Non-binary, genderqueer, or gender non-conforming",India,38,CRM/Marketing,,,,,,
Male,Singapore,29,Technology,,,,,,
Female,India,35,,,,,,,
Male,Taiwan,24,,,,,,,
Male,Other,37,Manufacturing,,,,,,
Female,India,29,Technology,,,,,,
Male,Switzerland,38,Academic,,,,,,
Female,Russia,20,,,,,,,
Male,Netherlands,37,Mix of fields,,,,,,
Male,India,30,Internet-based,,,,,,
Male,Czech Republic,26,Financial,,,,,,
Male,India,34,Academic,,,,,,
Male,Other,29,Financial,,,,,,
Male,India,21,,,,,,,
Male,Russia,28,CRM/Marketing,,,,,,
Male,United Kingdom,27,,,,,,,
Female,People 's Republic of China,22,,,,,,,
Male,India,24,,,,,,,
Female,Canada,NA,CRM/Marketing,,,,,,
Male,Iran,19,,,,,,,
Female,Iran,30,Academic,,,,,,
Female,Spain,32,,,,,,,
Male,Australia,28,,,,,,,
Male,People 's Republic of China,20,,,,,,,
Female,India,29,Pharmaceutical,,,,,,
Female,India,25,,,,,,,
Male,France,34,Insurance,,,,,,
Male,Other,23,,,,,,,
Male,Italy,49,Mix of fields,,,,,,
Male,India,34,,,,,,,
Male,India,24,,,,,,,
Male,Russia,28,Academic,,,,,,
Female,Spain,25,,,,,,,
Male,United States,39,Other,,,,,,
Female,Spain,52,Mix of fields,,,,,,
Male,India,30,Financial,,,,,,
Male,Vietnam,33,,,,,,,
Male,Italy,23,,,,,,,
Male,India,21,,,,,,,
Male,Indonesia,29,Manufacturing,,,,,,
Male,Other,29,Technology,,,,,,
Male,Egypt,33,,,,,,,
Female,Malaysia,22,,,,,,,
Female,Ukraine,75,,,,,,,
Male,United Kingdom,35,Financial,,,,,,
Male,India,40,,,,,,,
Male,Other,25,Manufacturing,,,,,,
Male,Czech Republic,41,CRM/Marketing,,,,,,
Male,Other,22,Technology,,,,,,
Male,Iran,30,,,,,,,
Male,Philippines,35,Insurance,,,,,,
Female,United Kingdom,47,Mix of fields,,,,,,
Male,Netherlands,25,,,,,,,
Female,People 's Republic of China,21,Academic,,,,,,
Female,Spain,27,Technology,,,,,,
Male,Netherlands,38,Government,,,,,,
Male,Russia,39,Internet-based,,,,,,
Male,India,24,,,,,,,
Male,Netherlands,37,Financial,,,,,,
Male,Russia,31,Internet-based,,,,,,
Male,Republic of China,23,,,,,,,
Female,Kenya,25,Non-profit,,,,,,
Male,Canada,49,,,,,,,
Female,India,21,CRM/Marketing,,,,,,
Male,India,30,Financial,,,,,,
Male,People 's Republic of China,23,,,,,,,
Male,Ukraine,42,Manufacturing,,,,,,
Male,Ireland,23,Government,,,,,,
Male,Spain,34,,,,,,,
Male,Nigeria,34,Manufacturing,,,,,,
Male,United States,29,Technology,,,,,,
Female,Other,58,,,,,,,
Male,Spain,16,,,,,,,
Female,United States,48,Technology,,,,,,
Female,South Korea,24,Manufacturing,,,,,,
Male,Singapore,31,Technology,,,,,,
Male,People 's Republic of China,24,,,,,,,
Male,Belgium,29,,,,,,,
Male,United States,57,Military/Security,,,,,,
Male,India,23,,,,,,,
Male,Spain,39,Government,,,,,,
Male,Japan,28,,,,,,,
Male,Russia,23,,,,,,,
Male,Pakistan,23,,,,,,,
Male,Sweden,17,,,,,,,
Male,Taiwan,30,,,,,,,
Male,Denmark,39,Government,,,,,,
Male,Netherlands,37,Mix of fields,,,,,,
Male,Other,30,Mix of fields,,,,,,
Male,Israel,36,Retail,,,,,,
Male,Israel,35,,,,,,,
Male,India,31,Mix of fields,,,,,,
Male,Ireland,35,Technology,,,,,,
Female,Other,25,Other,,,,,,
Male,India,26,,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Turkey,42,Academic,,,,,,
Male,United States,57,Mix of fields,,,,,,
Male,Brazil,43,Technology,,,,,,
Male,Netherlands,21,,,,,,,
Male,Greece,35,,,,,,,
Female,India,19,,,,,,,
Male,Russia,24,Financial,,,,,,
Male,Italy,33,Technology,,,,,,
Male,India,46,Academic,,,,,,
Male,Egypt,30,Telecommunications,,,,,,
Male,Germany,25,Manufacturing,,,,,,
Male,Russia,28,Financial,,,,,,
Male,Republic of China,37,,,,,,,
Female,Indonesia,26,Government,,,,,,
A different identity,India,28,Military/Security,,,,,,
Male,United States,48,Academic,,,,,,
Male,India,26,,,,,,,
Male,United States,43,Insurance,,,,,,
Male,Russia,20,,,,,,,
Male,Brazil,36,,,,,,,
Male,Other,22,,,,,,,
Male,United States,30,Government,,,,,,
Male,Netherlands,52,Non-profit,,,,,,
Male,Canada,56,Academic,,,,,,
Female,Taiwan,50,Academic,,,,,,
,India,36,Technology,,,,,,
Male,Italy,45,Government,,,,,,
Male,Russia,27,Internet-based,,,,,,
Male,France,23,Military/Security,,,,,,
Male,India,22,Internet-based,,,,,,
